Ex code,EX batch,Extract barcode,BB sample,Extraction Replicate,Coordinates,EX ng/ul,EX ul,EX DNA ng,EX Validation,Notes,Autonumber,Autonumber2,Number of libraries,Number good libraries,Number of indexed libraries,Libraries,LI (Library),Used ul,Remaining ul,Remaining ng,Species,Sampling date,Latitude reduced,Longitude reduced,Country,Biome,Environment,Type,Taxid,Common name,Development,Length (mm),Weight (g),Sex,Specimen,Number of sequenced datasets,Total data (GB),Host data (GB),Metagenomic data (GB),number_bins,BioProject,SE Batch,Purpose,IN (Indexing),Indexed libraries (from LI (Library)),Indexed libraries (from LI (Library)) 2,Collaborator(s) (from BB sample),BB Batch (from BB sample),ENA Sample accession,geographic location (region and locality),Ex type,Sequenced,Indexed,Libraried copy,Order
AD74E2,EXB0001,LV1040375283,AD74,E2,P025_4H,0.18,17,3,Error,,73,00073,1,1,2,,AD74E2L1,24.0,-7,-1,Falco eleonorae,29/9/2020,29.393,-13.500,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,223.00,430.00,Unknown,SD00257,1,4.32,3.866,0.00,0,PRJEB51865,SEB001,metagenome,,"AD74E2L1I1, AD74E2L1I2","AD74E2L1I1, AD74E2L1I2",Laura Gangoso,BBB0001,SAMEA14374092,"Canary Island, Lobos",DNA,1,1,1,Falconiformes
AAC62E1,EXB0001,LV1040375278,AAC62,E1,P025_5A,1.49,45,67,Warning,,74,00074,1,1,2,,AAC62E1L1,24.0,21,31,Falco eleonorae,30/9/2020,29.385,-13.526,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,234.00,427.50,Unknown,SD00274,1,2.69,2.400,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC62E1L1I1, AAC62E1L1I2","AAC62E1L1I1, AAC62E1L1I2",Laura Gangoso,BBB0001,SAMEA14374093,"Canary Island, Ladera sur",DNA,1,1,1,Falconiformes
AAD10E2,EXB0001,LV1040375292,AAD10,E2,P025_5B,150.00,17,2550,OK,,75,00075,1,1,2,,AAD10E2L1,4.0,13,1950,Falco eleonorae,27/9/2020,29.411,-13.517,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,196.00,385.00,Unknown,SD00212,1,2.71,2.540,0.00,0,PRJEB51865,SEB001,metagenome,,"AAD10E2L1I1, AAD10E2L1I2","AAD10E2L1I1, AAD10E2L1I2",Laura Gangoso,BBB0001,SAMEA14374084,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAB85E1,EXB0001,LV1040375271,AAB85,E1,P025_5C,0.19,45,9,Error,,76,00076,1,1,2,,AAB85E1L1,24.0,21,4,Falco eleonorae,11/9/2020,29.414,-13.508,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,113.00,298.00,Unknown,SD00204,1,1.54,1.404,0.00,0,PRJEB51865,SEB001,metagenome,,"AAB85E1L1I1, AAB85E1L1I2","AAB85E1L1I1, AAB85E1L1I2",Laura Gangoso,BBB0001,SAMEA14374082,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAC86E1,EXB0001,LV1040375282,AAC86,E1,P025_5D,35.00,45,1575,OK,,77,00077,1,1,3,,AAC86E1L1,11.0,34,1190,Falco eleonorae,27/9/2020,29.414,-13.509,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,230.00,430.00,Unknown,SD00229,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAC86E1L1I1, AAC86E1L1I2, AAC86E1L1I2","AAC86E1L1I1, AAC86E1L1I2, AAC86E1L1I2",Laura Gangoso,BBB0001,,"Canary Island, Norte",DNA,0,1,1,Falconiformes
AAD23E2,EXB0001,LV1040375310,AAD23,E2,P025_5E,23.00,17,391,OK,,78,00078,1,1,2,,AAD23E2L1,24.0,-7,-161,Falco eleonorae,27/9/2020,29.413,-13.514,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,220.00,405.00,Unknown,SD00213,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAD23E2L1I1, AAD23E2L1I2","AAD23E2L1I1, AAD23E2L1I2",Laura Gangoso,BBB0002,,"Canary Island, Norte",DNA,0,1,1,Falconiformes
AAC96E2,EXB0001,LV1040375314,AAC96,E2,P025_5F,0.25,17,4,Error,,79,00079,1,1,2,,AAC96E2L1,24.0,-7,-2,Falco eleonorae,27/9/2020,29.414,-13.508,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,194.00,350.00,Unknown,SD00205,1,2.11,1.957,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC96E2L1I1, AAC96E2L1I2","AAC96E2L1I1, AAC96E2L1I2",Laura Gangoso,BBB0001,SAMEA14374083,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AD85E1,EXB0001,LV1040375232,AD85,E1,P025_5G,7.74,45,348,OK,,80,00080,1,1,2,,AD85E1L1,24.0,21,163,Falco eleonorae,28/9/2020,29.398,-13.493,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,198.00,387.50,Unknown,SD00240,1,2.77,2.603,0.00,0,PRJEB51865,SEB001,metagenome,,"AD85E1L1I1, AD85E1L1I2","AD85E1L1I1, AD85E1L1I2",Laura Gangoso,BBB0001,SAMEA14374090,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AAD15E2,EXB0001,LV1040375254,AAD15,E2,P025_5H,0.00,17,0,Error,,81,00081,1,1,2,,AAD15E2L1,24.0,-7,0,Falco eleonorae,27/9/2020,29.414,-13.511,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,231.00,375.00,Unknown,SD00224,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAD15E2L1I1, AAD15E2L1I2","AAD15E2L1I1, AAD15E2L1I2",Laura Gangoso,BBB0001,,"Canary Island, Norte",DNA,0,1,1,Falconiformes
AD89E1,EXB0001,LV1040375263,AD89,E1,P025_6A,5.90,45,266,OK,,82,00082,1,0,2,,AD89E1L1,24.0,21,124,Falco eleonorae,28/9/2020,29.398,-13.492,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,228.00,390.00,Unknown,SD00236,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AD89E1L1I1, AD89E1L1I2","AD89E1L1I1, AD89E1L1I2",Laura Gangoso,BBB0001,,"Canary Island, Rapadura",DNA,0,1,1,Falconiformes
AD89E2,EXB0001,LV1040375252,AD89,E2,P025_6B,5.50,17,94,Warning,,83,00083,1,0,2,,AD89E2L1,24.0,-7,-39,Falco eleonorae,28/9/2020,29.398,-13.492,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,228.00,390.00,Unknown,SD00236,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AD89E2L1I1, AD89E2L1I2","AD89E2L1I1, AD89E2L1I2",Laura Gangoso,BBB0001,,"Canary Island, Rapadura",DNA,0,1,1,Falconiformes
AAD23E1,EXB0001,LV1040375253,AAD23,E1,P025_6C,5.50,45,248,OK,,84,00084,1,0,2,,AAD23E1L1,24.0,21,116,Falco eleonorae,27/9/2020,29.413,-13.514,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,220.00,405.00,Unknown,SD00213,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAD23E1L1I1, AAD23E1L1I2","AAD23E1L1I1, AAD23E1L1I2",Laura Gangoso,BBB0002,,"Canary Island, Norte",DNA,0,1,1,Falconiformes
AAD15E1,EXB0001,LV1040375265,AAD15,E1,P025_6D,0.93,45,42,Error,,85,00085,1,0,2,,AAD15E1L1,24.0,21,20,Falco eleonorae,27/9/2020,29.414,-13.511,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,231.00,375.00,Unknown,SD00224,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAD15E1L1I1, AAD15E1L1I2","AAD15E1L1I1, AAD15E1L1I2",Laura Gangoso,BBB0001,,"Canary Island, Norte",DNA,0,1,1,Falconiformes
AAC46E1,EXB0001,LV1040375257,AAC46,E1,P025_6E,5.24,45,236,OK,,86,00086,1,0,3,,AAC46E1L1,24.0,21,110,Falco eleonorae,4/10/2020,29.390,-13.529,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,170.00,235.00,Unknown,SD00284,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAC46E1L1I1, AAC46E1L1I2, AAC46E1L1I2","AAC46E1L1I1, AAC46E1L1I2, AAC46E1L1I2",Laura Gangoso,BBB0001,,"Canary Island, Ladera sur",DNA,0,1,1,Falconiformes
C1_EXB0001E1,EXB0001,LV1040375312,C1_EXB0001,E1,P025_6F,0.00,45,0,Error,,87,00087,1,0,1,,C1_EXB0001E1L1,24.0,21,0,,,,,,,,,,,,,,,,0,0.00,0.000,0.00,0,,,unknown,,C1_EXB0001E1L1I1,C1_EXB0001E1L1I1,,,,,DNA,0,1,1,
AD84E2,EXB0001,LV1040375229,AD84,E2,P025_6G,1.83,17,31,Error,,88,00088,1,0,3,,AD84E2L1,24.0,-7,-13,Falco eleonorae,28/9/2020,29.398,-13.493,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,223.00,395.00,Unknown,SD00238,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AD84E2L1I1, AD84E2L1I2, AD84E2L1I2","AD84E2L1I1, AD84E2L1I2, AD84E2L1I2",Laura Gangoso,BBB0001,,"Canary Island, Rapadura",DNA,0,1,1,Falconiformes
AD85E2,EXB0001,LV1040375277,AD85,E2,P025_6H,6.93,17,118,Warning,,89,00089,1,0,2,,AD85E2L1,24.0,-7,-49,Falco eleonorae,28/9/2020,29.398,-13.493,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,198.00,387.50,Unknown,SD00240,1,4.18,3.944,0.00,0,PRJEB51865,SEB001,metagenome,,"AD85E2L1I1, AD85E2L1I2","AD85E2L1I1, AD85E2L1I2",Laura Gangoso,BBB0001,SAMEA14374090,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AAC83E1,EXB0001,LV1040375231,AAC83,E1,P025_7A,0.07,45,3,Error,,90,00090,1,1,2,,AAC83E1L1,24.0,21,1,Falco eleonorae,27/9/2020,29.412,-13.499,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,211.00,420.00,Unknown,SD00216,1,3.56,3.337,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC83E1L1I1, AAC83E1L1I2","AAC83E1L1I1, AAC83E1L1I2",Laura Gangoso,BBB0001,SAMEA14374086,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAC62E2,EXB0001,LV1040375275,AAC62,E2,P025_7B,0.06,17,1,Error,,91,00091,1,1,2,,AAC62E2L1,24.0,-7,-0,Falco eleonorae,30/9/2020,29.385,-13.526,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,234.00,427.50,Unknown,SD00274,1,3.67,3.183,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC62E2L1I1, AAC62E2L1I2","AAC62E2L1I1, AAC62E2L1I2",Laura Gangoso,BBB0001,SAMEA14374093,"Canary Island, Ladera sur",DNA,1,1,1,Falconiformes
AAC91E1,EXB0001,LV1040375302,AAC91,E1,P025_7C,2.40,45,108,Warning,,92,00092,1,1,2,,AAC91E1L1,24.0,21,50,Falco eleonorae,27/9/2020,29.414,-13.511,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,244.00,380.00,Unknown,SD00222,1,4.83,4.517,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC91E1L1I1, AAC91E1L1I2","AAC91E1L1I1, AAC91E1L1I2",Laura Gangoso,BBB0001,SAMEA14374087,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAC71E1,EXB0001,LV1040375287,AAC71,E1,P025_7D,3.31,45,149,Warning,,93,00093,1,1,2,,AAC71E1L1,24.0,21,70,Falco eleonorae,30/9/2020,29.384,-13.527,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,178.00,285.00,Unknown,SD00267,1,12.41,11.984,0.00,0,PRJEB51865,SEB002,metagenome,,"AAC71E1L1I1, AAC71E1L1I2","AAC71E1L1I1, AAC71E1L1I2",Laura Gangoso,BBB0001,SAMEA111531732,"Canary Island, Fin del mundo sur",DNA,1,1,1,Falconiformes
AAD12E2,EXB0001,LV1040375304,AAD12,E2,P025_7E,0.20,17,3,Error,,94,00094,1,1,2,,AAD12E2L1,24.0,-7,-1,Falco eleonorae,27/9/2020,29.414,-13.510,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,219.00,387.50,Unknown,SD00225,1,2.41,2.163,0.00,0,PRJEB51865,SEB001,metagenome,,"AAD12E2L1I1, AAD12E2L1I2","AAD12E2L1I1, AAD12E2L1I2",Laura Gangoso,BBB0001,SAMEA14374088,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AD84E1,EXB0001,LV1040375259,AD84,E1,P025_7F,1.58,45,71,Warning,,109,00109,1,1,1,,AD84E1L1,24.0,21,33,Falco eleonorae,28/9/2020,29.398,-13.493,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,223.00,395.00,Unknown,SD00238,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,AD84E1L1I1,AD84E1L1I1,Laura Gangoso,BBB0001,,"Canary Island, Rapadura",DNA,0,1,1,Falconiformes
AAC91E2,EXB0001,LV1040375227,AAC91,E2,P025_7G,2.70,17,46,Error,,110,00110,1,0,2,,AAC91E2L1,24.0,-7,-19,Falco eleonorae,27/9/2020,29.414,-13.511,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,244.00,380.00,Unknown,SD00222,1,4.07,3.734,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC91E2L1I1, AAC91E2L1I2","AAC91E2L1I1, AAC91E2L1I2",Laura Gangoso,BBB0001,SAMEA14374087,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAD25E2,EXB0001,LV1040375270,AAD25,E2,P025_7H,7.94,17,135,Warning,,111,00111,1,1,2,,AAD25E2L1,24.0,-7,-56,Falco eleonorae,27/9/2020,29.412,-13.499,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,196.00,390.00,Unknown,SD00215,1,0.00,0.000,0.00,0,PRJEB51865,SEB001,metagenome,,"AAD25E2L1I1, AAD25E2L1I2","AAD25E2L1I1, AAD25E2L1I2",Laura Gangoso,BBB0001,SAMEA14374085,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AD79E1,EXB0001,LV1040375319,AD79,E1,P025_8A,3.47,45,156,Warning,,112,00112,1,1,2,,AD79E1L1,24.0,21,73,Falco eleonorae,29/9/2020,29.394,-13.500,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,259.00,415.00,Unknown,SD00254,1,2.57,2.398,0.00,0,PRJEB51865,SEB001,metagenome,,"AD79E1L1I1, AD79E1L1I2","AD79E1L1I1, AD79E1L1I2",Laura Gangoso,BBB0001,SAMEA14374091,"Canary Island, Lobos",DNA,1,1,1,Falconiformes
AAB85E2,EXB0001,LV1040375279,AAB85,E2,P025_8B,0.12,17,2,Error,,113,00113,1,1,2,,AAB85E2L1,24.0,-7,-1,Falco eleonorae,11/9/2020,29.414,-13.508,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,113.00,298.00,Unknown,SD00204,1,2.96,2.577,0.00,0,PRJEB51865,SEB001,metagenome,,"AAB85E2L1I1, AAB85E2L1I2","AAB85E2L1I1, AAB85E2L1I2",Laura Gangoso,BBB0001,SAMEA14374082,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAC71E2,EXB0001,LV1040375288,AAC71,E2,P025_8C,3.25,17,55,Warning,,114,00114,1,1,2,,AAC71E2L1,24.0,-7,-23,Falco eleonorae,30/9/2020,29.384,-13.527,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,178.00,285.00,Unknown,SD00267,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAC71E2L1I1, AAC71E2L1I2","AAC71E2L1I1, AAC71E2L1I2",Laura Gangoso,BBB0001,SAMEA111531732,"Canary Island, Fin del mundo sur",DNA,0,1,1,Falconiformes
AAC94E2,EXB0001,LV1040375267,AAC94,E2,P025_8D,9.65,17,164,Warning,,115,00115,1,1,2,,AAC94E2L1,24.0,-7,-68,Falco eleonorae,27/9/2020,29.414,-13.511,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,243.00,360.00,Unknown,SD00223,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AAC94E2L1I1, AAC94E2L1I2","AAC94E2L1I1, AAC94E2L1I2",Laura Gangoso,BBB0001,,"Canary Island, Norte",DNA,0,1,1,Falconiformes
AD79E2,EXB0001,LV1040375280,AD79,E2,P025_8E,1.05,17,18,Error,,116,00116,1,1,2,,AD79E2L1,24.0,-7,-7,Falco eleonorae,29/9/2020,29.394,-13.500,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,259.00,415.00,Unknown,SD00254,1,3.29,2.874,0.00,0,PRJEB51865,SEB001,metagenome,,"AD79E2L1I1, AD79E2L1I2","AD79E2L1I1, AD79E2L1I2",Laura Gangoso,BBB0001,SAMEA14374091,"Canary Island, Lobos",DNA,1,1,1,Falconiformes
AD74E1,EXB0001,LV1040375281,AD74,E1,P025_8F,5.33,45,240,OK,,117,00117,1,1,2,,AD74E1L1,24.0,21,112,Falco eleonorae,29/9/2020,29.393,-13.500,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,223.00,430.00,Unknown,SD00257,1,2.63,2.474,0.00,0,PRJEB51865,SEB001,metagenome,,"AD74E1L1I1, AD74E1L1I2","AD74E1L1I1, AD74E1L1I2",Laura Gangoso,BBB0001,SAMEA14374092,"Canary Island, Lobos",DNA,1,1,1,Falconiformes
AAD25E1,EXB0001,LV1040375317,AAD25,E1,P025_8G,6.09,45,274,OK,,118,00118,1,0,2,,AAD25E1L1,24.0,21,128,Falco eleonorae,27/9/2020,29.412,-13.499,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,196.00,390.00,Unknown,SD00215,1,2.25,2.013,0.00,0,PRJEB51865,SEB001,metagenome,,"AAD25E1L1I1, AAD25E1L1I2","AAD25E1L1I1, AAD25E1L1I2",Laura Gangoso,BBB0001,SAMEA14374085,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAC46E2,EXB0001,LV1040375243,AAC46,E2,P025_8H,0.00,17,0,Error,,119,00119,1,1,1,,AAC46E2L1,24.0,-7,0,Falco eleonorae,4/10/2020,29.390,-13.529,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,170.00,235.00,Unknown,SD00284,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,AAC46E2L1I1,AAC46E2L1I1,Laura Gangoso,BBB0001,,"Canary Island, Ladera sur",DNA,0,1,1,Falconiformes
AAD10E1,EXB0001,LV1040375246,AAD10,E1,P025_9A,6.03,45,271,OK,,120,00120,1,1,2,,AAD10E1L1,24.0,21,127,Falco eleonorae,27/9/2020,29.411,-13.517,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,196.00,385.00,Unknown,SD00212,1,3.37,3.130,0.00,0,PRJEB51865,SEB001,metagenome,,"AAD10E1L1I1, AAD10E1L1I2","AAD10E1L1I1, AAD10E1L1I2",Laura Gangoso,BBB0001,SAMEA14374084,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAC96E1,EXB0001,LV1040375291,AAC96,E1,P025_9B,0.14,45,6,Error,,121,00121,1,1,2,,AAC96E1L1,24.0,21,3,Falco eleonorae,27/9/2020,29.414,-13.508,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,194.00,350.00,Unknown,SD00205,1,4.10,3.411,0.00,0,PRJEB51865,SEB001,metagenome,,"AAC96E1L1I1, AAC96E1L1I2","AAC96E1L1I1, AAC96E1L1I2",Laura Gangoso,BBB0001,SAMEA14374083,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AD81E2,EXB0001,LV1040375241,AD81,E2,P025_9C,0.00,17,0,Error,,122,00122,1,1,2,,AD81E2L1,24.0,-7,0,Falco eleonorae,29/9/2020,29.395,-13.499,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,229.00,415.00,Unknown,SD00253,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,"AD81E2L1I1, AD81E2L1I2","AD81E2L1I1, AD81E2L1I2",Laura Gangoso,BBB0001,,"Canary Island, Lobos",DNA,0,1,1,Falconiformes
C2_EXB0001E1,EXB0001,LV1040375266,C2_EXB0001,E1,P025_9D,0.00,45,0,Error,,123,00123,1,0,1,,C2_EXB0001E1L1,0.0,45,0,,,,,,,,,,,,,,,,0,0.00,0.000,0.00,0,,,unknown,,C2_EXB0001E1L1I1,C2_EXB0001E1L1I1,,,,,DNA,0,1,1,
AFU62E1,EXB0034,LV1053380835,AFU62,E1,P025_9H,6.46,45,291,OK,0,1206,01206,1,1,1,,AFU62E1L1,24.0,21,136,Podarcis muralis,8/8/2022,42.840,-2.020,Spain,1000216 - Montane shrubland,Andia transect,Faecal,64176,Common wall lizard,Adult,62.00,5.66,Female,SD02642,0,0.00,0.000,0.00,0,PRJEB51864,,metagenome,,AFU62E1L1I1,AFU62E1L1I1,Garazi Martin,BBB0028,,Navarre,DNA,0,1,1,Squamata
ABU49E1,EXB0017,LV1040376839,ABU49,E1,P025_10A,0.00,45,0,Error,"too low
",722,00722,1,0,2,,ABU49E1L1,24.0,21,0,Sceloporus grammicus,25/3/2021,19.281,-97.971,Mexico,1001803 - Tropical forest,Cropland and mixed forest,Anal/cloacal swab,36306,Graphic spiny lizard,Adult,56.00,3.80,Female,SD01320,0,0.00,0.000,0.00,0,ERP142109,,metagenome,,"ABU49E1L1I1, ABU49E1L1I2","ABU49E1L1I1, ABU49E1L1I2",Mauricio Hernández,BBB0017,,PNLM,DNA,0,1,1,Squamata
ABT47E1,EXB0017,LV1040376197,ABT47,E1,P025_10B,0.06,45,3,Error,,723,00723,2,2,3,,"ABT47E1L1,ABT47E1L2",34.0,11,1,Sceloporus mucronatus,1/4/2021,19.815,-97.662,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43630,Cleft spiny lizard,Adult,96.00,29.30,Female,SD01347,1,5.17,3.442,1.51,0,ERP142111,SEB002,metagenome,,"ABT47E1L1I1, ABT47E1L1I2, ABT47E1L2I1","ABT47E1L1I1, ABT47E1L1I2, ABT47E1L2I1",Mauricio Hernández,BBB0017,SAMEA111531784,PNLM,DNA,1,1,1,Squamata
ABT33E1,EXB0017,LV1040373554,ABT33,E1,P025_10C,0.06,45,3,Error,,724,00724,2,2,3,,"ABT33E1L1,ABT33E1L2",42.0,3,0,Sceloporus mucronatus,1/4/2021,19.815,-97.662,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43630,Cleft spiny lizard,Adult,84.00,22.10,Male,SD01348,1,4.95,3.414,1.04,0,ERP142111,SEB002,metagenome,,"ABT33E1L1I1, ABT33E1L1I2, ABT33E1L2I1","ABT33E1L1I1, ABT33E1L1I2, ABT33E1L2I1",Mauricio Hernández,BBB0017,SAMEA111531783,PNLM,DNA,1,1,1,Squamata
ABT43E1,EXB0017,LV1040376097,ABT43,E1,P025_10D,0.00,45,0,Error,too low,725,00725,1,1,2,,ABT43E1L1,24.0,21,0,Sceloporus mucronatus,1/4/2021,19.815,-97.662,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43630,Cleft spiny lizard,Adult,92.00,27.30,Male,SD01349,0,0.00,0.000,0.00,0,ERP142111,,metagenome,,"ABT43E1L1I1, ABT43E1L1I2","ABT43E1L1I1, ABT43E1L1I2",Mauricio Hernández,BBB0017,,PNLM,DNA,0,1,1,Squamata
ABT11E1,EXB0017,LV1040373528,ABT11,E1,P025_10E,7.10,45,320,OK,,726,00726,1,1,2,,ABT11E1L1,24.0,21,149,Sceloporus torquatus,1/4/2021,21.252,-98.801,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43637,Collar spiny lizard,Adult,98.00,24.00,Male,SD01337,1,4.03,2.755,1.10,0,ERP142114,SEB002,metagenome,,"ABT11E1L1I1, ABT11E1L1I2","ABT11E1L1I1, ABT11E1L1I2",Mauricio Hernández,BBB0017,SAMEA111531780,PNLM,DNA,1,1,1,Squamata
ABT13E1,EXB0017,LV1040376788,ABT13,E1,P025_10F,0.17,45,8,Error,,727,00727,1,1,2,,ABT13E1L1,24.0,21,4,Sceloporus torquatus,1/4/2021,19.381,-98.259,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43637,Collar spiny lizard,Adult,100.00,22.60,Male,SD01338,1,4.44,2.819,0.80,0,ERP142114,SEB002,metagenome,,"ABT13E1L1I1, ABT13E1L1I2","ABT13E1L1I1, ABT13E1L1I2",Mauricio Hernández,BBB0017,SAMEA111531781,PNLM,DNA,1,1,1,Squamata
ABT15E1,EXB0017,LV1040375945,ABT15,E1,P025_10G,9.39,45,423,OK,,728,00728,1,1,2,,ABT15E1L1,21.3,24,223,Sceloporus torquatus,1/4/2021,19.381,-98.259,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43637,Collar spiny lizard,Adult,97.00,24.20,Female,SD01339,1,4.98,3.645,1.14,0,ERP142114,SEB002,metagenome,,"ABT15E1L1I1, ABT15E1L1I2","ABT15E1L1I1, ABT15E1L1I2",Mauricio Hernández,BBB0017,SAMEA111531782,PNLM,DNA,1,1,1,Squamata
ABT86E1,EXB0017,LV1040376787,ABT86,E1,P025_10H,0.73,45,33,Error,,729,00729,1,1,2,,ABT86E1L1,24.0,21,15,Sceloporus variabilis,1/4/2021,21.252,-98.801,Mexico,1001803 - Tropical forest,,Anal/cloacal swab,43638,Rosebelly lizard ,Adult,57.00,8.50,Female,SD01327,1,6.76,1.564,4.78,0,ERP142115,SEB002,metagenome,,"ABT86E1L1I1, ABT86E1L1I2","ABT86E1L1I1, ABT86E1L1I2",Mauricio Hernández,BBB0017,SAMEA111531791,PNLM,DNA,1,1,1,Squamata
C1_EXB0017E1,EXB0017,LV1040376817,C1_EXB0017,E1,P025_11A,0.00,45,0,Error,too low,730,00730,1,0,2,,C1_EXB0017E1L1,24.0,21,0,,,,,,,,,,,,,,,,0,0.00,0.000,0.00,0,,,unknown,,"C1_EXB0017E1L1I1, C1_EXB0017E1L1I2","C1_EXB0017E1L1I1, C1_EXB0017E1L1I2",,BBB0017,,,DNA,0,1,1,
